Lacticaseibacillus manihotivorans	1	1.04326198812351e-03	0.00000000000000e+00
Gordonibacter urolithinfaciens	1	2.08711623150293e-02	0.00000000000000e+00
Polynucleobacter sp. VK25	4	6.74781016838212e-05	3.21252033056234e-05
Pseudoalteromonas sp. P1-11	6	1.23163729153504e-04	4.63827343998975e-05
Clavibacter sp. VKM Ac-2542	5	1.28820553864124e-04	7.33330660349971e-05
Pseudomonas sp. B13(2017)	1	8.93823589613412e-04	0.00000000000000e+00
Halomonas sp. BN3-1	6	1.44840444969167e-04	9.54458771169645e-05
Klebsiella sp. KPN54798	1	1.73626755605236e-04	0.00000000000000e+00
Microbacterium sp. ISL-59	13	8.65114968165450e-04	5.42367632580313e-04
Microbulbifer thermotolerans	2	7.81908360518447e-05	1.57644562618608e-05
Dysgonomonas sp. 521	1	1.10097480309066e-03	0.00000000000000e+00
Streptomyces sp. NEAU-S7GS2	2	7.01783600335384e-05	2.37769322801670e-05
Anoxybacillus gonensis	1	9.57972959872045e-05	0.00000000000000e+00
Allosaccharopolyspora coralli	4	4.07766847480697e-04	3.15897177564909e-04
Mycolicibacterium sp. P9-64	2	3.48109229994860e-04	2.09839616139028e-04
Agrobacterium sp. ICMP 6402	2	9.35232844720238e-05	1.54695390045072e-05
Streptomyces sp. HP-A2021	1	1.46252777157422e-04	0.00000000000000e+00
Streptomyces exfoliatus	2	1.45057282306846e-04	2.96811648170379e-05
Paraburkholderia acidiphila	85	7.89506990580313e-04	6.31825572017246e-04
Hymenobacter actinosclerus	7	2.60747403494158e-03	4.94806802963019e-03
Faecalibacterium sp. IP329	1	1.79862833835796e-02	0.00000000000000e+00
Alloscardovia omnicolens	7	3.04837301158838e-04	3.02295252953162e-04
Stenotrophomonas sp. CW117	37	1.78108105517479e-04	1.43114673195715e-04
Coniophora puteana	2	3.78652291510436e-04	2.07757887162882e-04
Chaetomium globosum	19	3.33584698354498e-04	4.52752883983658e-04
Escherichia sp. KTE11	1	1.73626755605236e-04	0.00000000000000e+00
Riemerella anatipestifer	5	1.51435331675382e-04	1.07073617231750e-04
Perkinsus marinus	18	2.22038589969603e-03	2.65136775600300e-03
Burkholderia lata	146	1.37590616802931e-01	8.01167978356425e-02
Variibacter gotjawalensis	4	6.80835785010078e-04	1.02381320791709e-03
Bradyrhizobium sp. CCBAU 051011	31	2.16431663281262e-04	1.52827612824280e-04
Mycobacterium sp. WY10	1	1.02130993825467e-04	0.00000000000000e+00
Pseudomonas sp. BJP69	1	6.87631543914351e-05	0.00000000000000e+00
Arthrobacter sp. B1805	14	2.59145587251784e-04	3.33210771741872e-04
Burkholderia sp. JP2-270	133	5.59615899533409e-02	2.66086256550864e-02
Pseudomonas knackmussii	61	3.96014709831590e-04	2.76626965477974e-04
Cellulosimicrobium sp. JZ28	1	2.88863133210014e-05	0.00000000000000e+00
Luteibacter sp. UNCMF331Sha3.1	2	1.40876832717285e-04	1.49746015912572e-05
Andhravirus St134	1	1.80418364929701e-04	0.00000000000000e+00
Phycisphaera mikurensis	3	4.85060031497643e-04	4.04640571492600e-04
Burkholderia stabilis	147	2.26116854086603e-01	1.30814107356044e-01
Mesorhizobium sp. NZP2234	1	1.71942019775396e-04	0.00000000000000e+00
Roseburia faecis	6	3.07061559459294e-03	6.06011883531888e-03
Paraburkholderia phosphatilytica	100	2.19929635591669e-03	1.03016347897735e-03
Methylosinus sp. LW4	2	3.12808896827439e-04	6.15942110178785e-05
Paracoccus sp. J39	2	1.11956874564603e-04	1.43776520273883e-06
Exiguobacterium flavidum	3	1.28138399976728e-03	8.94412395437704e-04
Pseudomonas sp. CIP-10	6	1.61659290218130e-04	6.95150424544393e-05
Corynebacterium sp. HMSC062A03	3	3.83245458793900e-04	3.62452137014876e-04
Kribbella soli	6	9.52506287071812e-04	6.56108318670680e-04
Pbunavirus LBL3	1	2.18650254487031e-04	0.00000000000000e+00
Bosea sp. ANAM02	1	3.43326067409327e-04	0.00000000000000e+00
Chlamydia pecorum	1	9.12216494516211e-04	0.00000000000000e+00
Pseudoteredinibacter isoporae	9	1.52017089599155e-04	9.24106242029409e-05
Erythrobacter sp. HL-111	4	1.19948859567133e-04	6.32667211067180e-05
Klebsiella pneumoniae	152	2.24216322801068e-01	4.34739483595667e-01
Azospirillum ramasamyi	2	3.92205216886613e-04	2.95562862214970e-04
Niallia circulans	7	1.34662814907049e-03	2.70006761056395e-03
Flavihumibacter stibioxidans	3	1.23551901251889e-04	4.89319398814973e-05
Parachlamydia acanthamoebae	2	9.65259418932069e-05	5.60505193225966e-06
endosymbiont of Sipalinus gigas	1	1.24852759579968e-04	0.00000000000000e+00
Anoxybacillus sediminis	5	4.67690901012064e-04	5.95419657174830e-04
Duganella alba	11	1.61093454177938e-04	1.06862433071491e-04
Pseudomonas alcaliphila	44	4.41137275224759e-04	4.61675136895110e-04
Anaerobutyricum hallii	7	4.49250960521792e-03	1.05928640710758e-02
Isoptericola sp. CG 20/1183	10	4.45151924710424e-04	3.96830149079844e-04
Nonomuraea maritima	2	2.57732068524658e-04	9.10490113573701e-05
Acinetobacter sp. Tol 5	4	8.25716640054431e-05	2.11395339424799e-05
Geomonas sp. RF6	3	5.78565453190562e-05	2.94658160575682e-05
Marininema mesophilum	2	1.20847294344062e-04	1.55340405973587e-05
Dorea acetigenes	1	3.60359581204509e-04	0.00000000000000e+00
Veronia nyctiphanis	1	1.73626755605236e-04	0.00000000000000e+00
Methyloceanibacter caenitepidi	2	1.54919932590749e-04	7.78651453270727e-05
Kayvirus P108	1	6.01092304936531e-04	0.00000000000000e+00
Bordetella bronchiseptica	85	1.09102143294603e-03	5.80895691008084e-04
Bradyrhizobium sp. I71	11	4.71673980598905e-04	7.01358393945271e-04
Rhodococcus sp. CX	4	5.41376117666212e-04	3.21423354569916e-04
Aliivibrio sp. 1S128	2	1.09950185432537e-03	1.05310042657200e-03
Fluviibacter phosphoraccumulans	33	4.18098275336408e-04	1.06941549620046e-03
Novosphingobium sp. SG751A	3	1.28207397188564e-04	1.95640172205544e-05
Lichenicoccus roseus	1	6.61844205050983e-05	0.00000000000000e+00
Methylorubrum rhodesianum	132	3.70555153709336e-02	1.52037419083894e-01
Sulfitobacter sp. W074	2	1.13780347914726e-04	6.66380170149745e-05
Bordetella sp. FB-8	35	1.87605436986159e-04	1.66002268066369e-04
Klebsiella grimontii	25	2.83489200460078e-04	3.99670073182033e-04
Dyadobacter sediminis	1	2.31164361791028e-04	0.00000000000000e+00
Prevotella sp. HJM029	4	5.48016990599222e-03	8.89301151536663e-03
Plasmodium gaboni	42	2.42092071583347e-03	2.32542229723855e-03
Cryobacterium sp. TmT2-59	2	8.34787128196426e-04	7.08884897070398e-04
Pseudarthrobacter sp. NBSH8	10	3.18072059060902e-04	2.14625043572224e-04
Acinetobacter wuhouensis	16	5.67793334323552e-04	1.56632120179783e-03
Methylobacterium sp. Leaf118	10	4.11808692180815e-04	5.22462094482905e-04
Pahexavirus PHL113M01	5	1.88849024474861e-04	1.84381574821706e-04
Acinetobacter venetianus	14	2.18106845034119e-04	1.73454581226276e-04
Parabacteroides sp. OF01-14	1	1.38356026027536e-03	0.00000000000000e+00
Gemmobacter aquarius	17	3.91045609407809e-04	5.75356191192974e-04
Clostridium sp. MCC328	3	5.33096416646612e-04	6.01419647285556e-04
Ligilactobacillus ruminis	10	2.61118682978485e-04	1.71531688515018e-04
Microbacterium album	14	6.48536383634391e-04	6.88702589065621e-04
Rhodococcus sp. AQ5-07	1	1.46252777157422e-04	0.00000000000000e+00
Marinobacter sp. CA1	3	1.27652721802916e-04	3.36642419177867e-05
Bacteriovorax stolpii	4	1.63423769128855e-04	6.23870850460313e-05
Thiopseudomonas denitrificans	6	3.08693958747309e-04	2.92264653755235e-04
Streptomyces sp. 35G-GA-8	7	5.06673531453936e-04	9.85462093851966e-04
Flavobacterium soli	1	7.73751202312650e-05	0.00000000000000e+00
Paenibacillus polymyxa	39	4.83917991484585e-04	9.64403668626551e-04
Nannizzia gypsea	3	9.62120875531909e-04	1.15115638176275e-03
Sphaerisporangium album	1	5.77871608717124e-05	0.00000000000000e+00
Chromobacterium subtsugae	2	1.69569391891173e-04	2.37262788422244e-06
Idiomarina sp. X4	1	6.24263797899839e-05	0.00000000000000e+00
Stenotrophomonas sp. CPCC 101365	1	8.70580389828487e-05	0.00000000000000e+00
Frankia inefficax	3	1.23350433540914e-04	5.47169287750866e-05
Nocardioides sp. LMS-CY	5	2.86768046503635e-04	3.62984298165158e-04
Bacteroides faecis	1	8.30136156165214e-03	0.00000000000000e+00
Microlunatus sagamiharensis	21	4.81368497844382e-04	5.48569129423046e-04
Neoasaia chiangmaiensis	2	8.25558922251826e-05	4.50214675766606e-06
Bacillus sp. PAMC26568	4	8.21783096072251e-04	9.45985301617904e-04
Cryptosporangium arvum	5	3.95913427211174e-04	4.06380396982829e-04
Mycobacterium nebraskense	1	1.80418364929701e-04	0.00000000000000e+00
Priestia koreensis	1	2.22273592119067e-03	0.00000000000000e+00
Shewanella morhuae	1	6.93504793609159e-05	0.00000000000000e+00
Microbacterium resistens	25	1.06896376477461e-03	1.14504719536518e-03
Aspergillus nidulans	21	2.58917237492233e-03	3.28862107314607e-03
Microbacterium sp. No. 7	27	1.14356617909301e-03	7.18110472022590e-04
Staphylococcus sp. HMSC077H01	3	1.24679591210271e-04	8.17566227046045e-05
Pseudomonas soli	25	3.74486288614421e-04	5.62119264631650e-04
Shewanella xiamenensis	12	1.30828783525058e-04	4.78795922209826e-05
Pseudomonas sp. Irchel 3A5	8	2.59005608776023e-04	3.04185395047728e-04
Brucella sp. 458	2	4.02824314480207e-05	5.17801353245292e-06
Azospirillum doebereinerae	1	5.57948846133889e-04	0.00000000000000e+00
Lactobacillus helsingborgensis	2	5.78346404058046e-05	1.23741954253310e-05
Entomomonas moraniae	4	9.75093894323590e-05	3.43201299361211e-05
Solirubrobacter sp. URHD0082	6	4.74149843130728e-04	5.24148200208674e-04
Leucobacter sp. Marseille-Q4368	10	3.79501094918291e-04	3.61615530347545e-04
Geodermatophilus sp. LHW52908	6	5.16583512575580e-04	9.66918147631780e-04
Mycoplasmopsis gallinacea	1	4.72267284392275e-04	0.00000000000000e+00
Caballeronia sp. BCC1704	47	2.64765988514859e-04	2.22845156177209e-04
Arthrobacter sp. 35/47	7	4.10024300222888e-04	7.11841323545029e-04
Wolinella succinogenes	2	2.22575514240339e-04	1.53225034879423e-04
Microvirga subterranea	1	1.67196764006951e-04	0.00000000000000e+00
Aspergillus versicolor	11	8.01513186848884e-04	1.66582895616795e-03
Coccidioides immitis	6	3.28669608229673e-04	3.57834251611976e-04
Pseudomonas borbori	14	2.79522821288806e-04	4.61875756063185e-04
Microtetraspora malaysiensis	1	3.57446584612182e-05	0.00000000000000e+00
Sphingobium cloacae	22	2.22563897284022e-04	3.30972820471407e-04
Nocardia nova	4	2.60602993276249e-04	1.15829079135809e-04
Candidatus Desulfofervidus auxilii	4	5.60184956459751e-05	2.68438095677420e-05
Clostridium aciditolerans	13	8.09605722810041e-05	3.21966989699609e-05
Mycobacterium asiaticum	4	1.06542971603236e-04	1.93746591662495e-05
Citrobacter sp. KTE151	2	3.90753514937157e-04	1.30126751878551e-04
Clostridium sp. D5	2	8.92974059837713e-05	7.82163535028697e-06
Pseudomonas sp. AKS31	3	1.60993902889424e-04	1.16533124977238e-05
Streptomyces caeruleatus	1	9.39552923137054e-05	0.00000000000000e+00
Sphingobium amiense	33	2.47028277484265e-04	1.59916105161342e-04
Microbacterium sp. BH-3-3-3	14	7.49389999703577e-04	8.78009908372933e-04
Gleimia coleocanis	3	1.88368146401792e-04	1.16062395926331e-04
Kosakonia sp. SMBL-WEM22	5	2.96431747157398e-03	2.43558809478122e-03
Serratia proteamaculans	12	1.79469017567045e-04	1.94612610859849e-04
Desulfotalea psychrophila	5	1.35695235344505e-04	4.04150150859823e-05
Panine betaherpesvirus 2	1	2.18650254487031e-03	0.00000000000000e+00
Vibrio sp. S234-5	16	1.74262356425103e-04	1.19387588343298e-04
Rothia sp. HMSC065C03	10	1.09860309938044e-04	5.01176506633034e-05
Tessaracoccus massiliensis	2	3.85051451318084e-04	1.56574390300771e-04
Acidovorax sp. IB03	87	2.59450561603401e-03	5.76950762405393e-03
Pseudoalteromonas profundi	1	1.30313381529303e-04	0.00000000000000e+00
Paraburkholderia nodosa	86	8.64765710492261e-04	6.77983047002822e-04
Oceanimonas baumannii	5	1.80101133478882e-04	1.19073746264088e-04
Halomonas sp. MCCC 1A13316	50	3.31198352890231e-04	3.16011175689924e-04
Chryseobacterium sediminis	1	7.80537454675166e-05	0.00000000000000e+00
Clostridium sp. D43t1_170807_H7	1	8.93823589613412e-04	0.00000000000000e+00
Serinicoccus sp. CUA-874	3	1.13590804690118e-03	1.51086356289597e-03
Chelatococcus asaccharovorans	11	4.02260757471963e-04	5.06755388168142e-04
Desulfurobacterium atlanticum	4	1.41676988393136e-04	1.20318427470651e-04
Paraburkholderia sp. RG36	85	7.67373586862590e-04	5.27567413052631e-04
Streptococcus sp. 1969	3	6.20255874995962e-04	4.30954024065682e-04
Sphingobium sp. SCG-1	4	1.34399097455605e-04	6.01549802161535e-05
Dactylosporangium fulvum	2	2.38747173693089e-04	9.25005137839929e-05
Propionibacterium sp. oral taxon 192	2	3.72180842009398e-04	3.03417687617963e-04
Marasmius oreades	5	2.54739182472926e-04	1.04368361192379e-04
Methyloversatilis universalis	10	1.78160553528976e-04	1.77051123256759e-04
Skermanella sp. TT6	9	2.57041843143870e-03	6.47857344142915e-03
Calidifontibacillus oryziterrae	4	1.60830662267595e-04	1.49938702744587e-04
Dyella caseinilytica	7	2.61261637974950e-04	3.12063285495994e-04
Malassezia restricta	131	3.86049763198362e-02	1.71615653240956e-01
Geobacillus stearothermophilus	20	1.00478826029211e-03	2.49784603221870e-03
Natronospirillum operosum	2	1.41274679377584e-04	3.91436855521172e-05
Fructobacillus papyriferae	2	1.26025307876515e-04	5.58164720453794e-05
Massilia timonae	18	1.69871641118266e-03	4.85607520232380e-03
Psychrobacter sp. Ps3	42	3.54302712303674e-03	1.28650640087554e-02
Escherichia sp. TC-EC600-tetX4	1	2.60626763058606e-04	0.00000000000000e+00
Neotabrizicola shimadae	3	1.38750959759210e-04	2.64040175362224e-05
Microbacterium stercoris	18	1.01582336124719e-03	1.45404290456488e-03
Methylocystis sp. ATCC 49242	5	9.08941524748404e-05	2.43075652889413e-05
Corynebacterium lujinxingii	26	8.45869275404203e-04	1.64320496566079e-03
Prauserella aidingensis	3	1.73769146894910e-04	5.81274402466062e-05
Oscillibacter hominis	2	1.28043476236940e-04	8.25830312564665e-05
Virgibacillus sp. NKC19-16	1	4.07365659971069e-04	0.00000000000000e+00
Nitratireductor indicus	2	1.53449138203591e-04	1.18344720288023e-04
Dyella solisilvae	2	8.83566478604929e-05	2.59302680705089e-05
Thiomicrospira sp. ALE5	1	6.24263797899839e-05	0.00000000000000e+00
Rhizoctonia solani	4	4.22142933570013e-04	1.56846171167196e-04
Cupriavidus sp. USMAA2-4	48	2.84456792114759e-04	3.70991077131178e-04
Dickeya dadantii	16	1.72521515131027e-04	1.27160306510790e-04
Variovorax sp. N23	20	4.70863276427772e-04	1.41719495694457e-03
Methylobacterium sp. YIM 132548	9	2.98309465849052e-04	3.18751868898341e-04
Sulfurimonas sp. H1576	2	1.21037912387105e-04	1.89069185616384e-05
Synechococcus sp. ROS8604	1	4.07378853167422e-05	0.00000000000000e+00
Streptomyces sp. CoT10	1	1.03323162201246e-04	0.00000000000000e+00
Streptomyces hygroscopicus	85	1.26500276842997e-03	7.75313506276462e-04
Desulfoplanes formicivorans	3	1.01880152384662e-04	5.20134735043444e-05
Citrobacter sp. RHBSTW-00524	1	1.73626755605236e-04	0.00000000000000e+00
Jeotgalicoccus meleagridis	1	1.39204283260114e-04	0.00000000000000e+00
Acinetobacter sp. WCHA55	18	1.29673815448923e-04	9.04103473939398e-05
Prevotella sp. Marseille-P4119	1	5.77871608717124e-05	0.00000000000000e+00
Neurospora crassa	5	2.33203525873171e-04	1.83822126248441e-04
Bradyrhizobium paxllaeri	31	3.02624611080590e-04	6.04282983984094e-04
Nitratireductor sp. StC3	3	4.50404131604028e-04	4.46080883035906e-04
Noviherbaspirillum aridicola	10	2.28995801987106e-04	3.85973092691549e-04
Rhodococcus sp. 15-649-1-2	1	2.51214685809561e-04	0.00000000000000e+00
Proteiniclasticum sediminis	4	6.95170323199061e-05	4.29325484513195e-05
Massilia forsythiae	15	1.51028997323621e-04	1.12975977404106e-04
Pseudophaeobacter arcticus	2	1.13409896341536e-04	6.70084685881647e-05
Yersinia intermedia	24	3.25990017101419e-04	4.40033417183680e-04
Ottowia thiooxydans	29	2.47186584080221e-04	2.84797952343174e-04
Blautia hansenii	6	8.23159100327204e-04	1.49136595401442e-03
Treponema medium	5	1.66773925761045e-04	9.29027261209862e-05
Leisingera sp. S132	1	1.10519109361864e-04	0.00000000000000e+00
Microbacterium foliorum	31	5.43456025913837e-04	5.65600955751662e-04
Metabacillus litoralis	6	3.66272457318787e-03	7.69771052549529e-03
Knoellia sp. DB2414S	2	5.49423070693234e-05	2.60559937483220e-05
Pseudogulbenkiania subflava	3	8.89827612781272e-05	1.93072323006765e-05
Streptomyces sp. CB02414	2	2.54649349656569e-04	2.25763036335567e-04
Xenorhabdus bovienii	6	1.30823185208934e-04	1.17086212096280e-04
Paludibacter propionicigenes	2	2.93247109010226e-04	7.45968545231948e-05
Murimonas intestini	1	9.09641401166832e-03	0.00000000000000e+00
Fuerstiella marisgermanici	10	1.02717759933620e-04	3.21516345620588e-05
Sphingobium sp. CAP-1	14	4.23404307085092e-04	4.89588270883399e-04
Halopseudomonas xinjiangensis	2	3.90152912638957e-04	3.54408254177739e-04
Schumannella sp. 10F1B-5-1	17	1.00233005734861e-03	1.15758393253770e-03
Paenibacillus terrae	1	1.30501366675563e-04	0.00000000000000e+00
Pelomonas sp. P7	17	2.45522836448050e-04	2.35582760643764e-04
Actinobaculum massiliense	1	7.76960631016346e-05	0.00000000000000e+00
Schaedlerella arabinosiphila	1	2.36133642196137e-04	0.00000000000000e+00
Tidjanibacter massiliensis	3	1.05855182350942e-04	5.59609773685175e-05
Burkholderia arboris	145	1.29805072923894e-01	7.41800415992565e-02
Virgibacillus sp. YIM 98842	7	1.14022309569100e-04	4.85164769845788e-05
Paenibacillus donghaensis	3	2.29172256958607e-04	1.03142056002946e-04
Acetoanaerobium sticklandii	1	2.18650254487031e-04	0.00000000000000e+00
Cellulomonas fimi	2	1.89215242662447e-04	1.54110824746879e-04
Methylomonas sp. 11b	1	7.80537454675166e-05	0.00000000000000e+00
Mesorhizobium sp. M1A.F.Ca.IN.022.07.1.1	1	7.80537454675166e-05	0.00000000000000e+00
Microbacterium sp. HMWF026	25	9.61454235309827e-04	9.68916638847290e-04
Acidovorax antarcticus	45	2.74622756521199e-04	2.95516284071087e-04
Acinetobacter guillouiae	64	1.91462735669814e-03	1.03041006448337e-02
Rhodococcus sp. LW-XY12	1	2.88863133210014e-05	0.00000000000000e+00
Halomonas beimenensis	2	2.05901877434442e-04	2.25751835828707e-05
Mycobacterium sp. QGD 101	1	4.07378853167422e-05	0.00000000000000e+00
Pirellula sp. SH-Sr6A	1	8.70580389828487e-05	0.00000000000000e+00
Lysinibacillus sp. D4B3_S18	1	2.61002733351125e-04	0.00000000000000e+00
Cupriavidus respiraculi	61	4.84512063838900e-04	6.90646921102978e-04
Acinetobacter sp. NyZ410	41	4.66154956512478e-04	5.96979881405086e-04
Brucella melitensis	19	1.29317026869827e-04	6.99270171108303e-05
Stutzerimonas chloritidismutans	26	2.01036769778306e-04	2.61921704344357e-04
Staphylococcus lloydii	4	5.29777195792114e-03	8.99137931895009e-03
Paraburkholderia eburnea	75	6.43587277772917e-04	8.16970322416420e-04
Tritonibacter multivorans	1	1.39944830948743e-04	0.00000000000000e+00
Peptoniphilus phoceensis	3	8.49029522646322e-05	1.14634562691975e-05
Advenella sp. EE-W14	15	2.16683376047095e-04	2.33104538585536e-04
Aspergillus terreus	15	1.25734273483973e-03	1.85893365890885e-03
Cladophialophora carrionii	2	1.41904905737128e-04	3.97739119116613e-05
Candidatus Doolittlea endobia	4	1.13770634921465e-04	4.21911832440805e-05
Thiomonas bhubaneswarensis	49	3.17820833151842e-04	2.73977701880011e-04
Pseudomonas sp. UFMG81	5	9.48265736918470e-05	2.96898336827891e-05
Bradyrhizobium guangzhouense	27	1.96158788654382e-04	1.84427847799839e-04
Pseudoramibacter alactolyticus	3	8.32949380531967e-05	1.27159253137802e-05
Thiobacillus thioparus	32	2.61341427742487e-04	3.87273215635105e-04
Maribius salinus	4	9.39141705151881e-05	1.95942112889523e-05
Burkholderia sp. WP42	43	2.52946493684881e-04	2.29140311409077e-04
Ferriphaselus sp. R-1	3	2.15488527233680e-04	1.07880567135755e-04
Clostridium magnum	2	4.02824314480207e-05	5.17801353245292e-06
Microbacterium kitamiense	16	1.32926573588414e-03	7.82351027917193e-04
Shewanella baltica	84	1.24605340363090e-03	6.84554300623702e-04
Pseudomonas sp. GCEP-101	22	7.91310247398935e-04	1.49750349123729e-03
Erythrobacter litoralis	3	2.07388183928534e-04	1.81310296100948e-04
Methylocaldum szegediense	4	1.21734647011686e-03	1.89566340746103e-03
Eubacterium sp. OM08-24	2	1.64379329970400e-04	1.07414528521215e-04
Roseibium denhamense	1	8.09983008176455e-05	0.00000000000000e+00
Enterobacillus tribolii	5	2.75406774998404e-04	2.77939787914143e-04
Streptococcus sp. HMSC071D03	19	1.74674723811057e-02	2.41701775525692e-02
Pantoea sp. Mhis	1	6.24263797899839e-05	0.00000000000000e+00
Veillonella sp. 3_1_44	16	4.04786171650196e-03	1.51218663089762e-02
Flintibacter sp. KGMB00164	1	2.88935804358562e-04	0.00000000000000e+00
Corynebacterium frankenforstense	4	3.12353851423850e-04	4.01248693059757e-04
Pseudomonas sp. PA15(2017)	15	1.38080553586595e-04	7.82672906002496e-05
Bradyrhizobium sp. DOA9	23	2.11226589834611e-04	2.49393758441928e-04
Mycolicibacterium monacense	10	1.03844981341650e-03	2.02250313629703e-03
Prevotella sp. HMSC069G02	3	7.75002361109109e-05	2.17088075980751e-05
Daldinia vernicosa	1	1.15036700158452e-04	0.00000000000000e+00
Actinomycetospora cinnamomea	4	2.34776066428353e-04	1.87740718964763e-04
Novosphingobium hassiacum	3	1.72137818041913e-04	1.25462844874918e-04
Streptomyces lydicus	1	6.93504793609159e-05	0.00000000000000e+00
Agromyces soli	18	1.67471898694302e-03	1.09085605979809e-03
Pseudomonas syringae	77	1.55144778055574e-03	2.61421772105981e-03
Arthrobacter sp. FB24	2	1.16307510818344e-04	1.29843486170978e-05
Staphylococcus sp. HMSC072E01	10	2.28090130253145e-03	6.19800775295214e-03
Desulfobulbus elongatus	2	1.81749600943429e-04	9.00442575481856e-05
Pahexavirus PHL092M00	7	2.39122158840220e-04	1.61071378076297e-04
Bosea sp. Root483D1	33	2.01136149324884e-04	1.84174382096807e-04
Oceanobacillus oncorhynchi	9	1.62200936714048e-04	1.05415739385800e-04
Methylobacterium sp. Leaf102	2	5.81542972071666e-04	2.89037417756821e-04
Kingella kingae	31	3.00445973165946e-04	5.18357119286045e-04
Elizabethkingia anophelis	21	8.11289583800037e-04	9.16978320339862e-04
Trichomonas vaginalis	6	3.26775580404940e-03	3.52695142865395e-03
Aquamicrobium lusatiense	11	1.48299225758150e-04	1.05657925667363e-04
Polynucleobacter sp. 71A-WALBACH	3	7.17143247352093e-05	4.22964123814184e-05
Sphingobacterium spiritivorum	3	5.20370529031959e-04	5.23684374949693e-04
Streptomyces sp. AC550_RSS872	1	6.93504793609159e-05	0.00000000000000e+00
Alkalibacterium gilvum	1	7.76960631016346e-05	0.00000000000000e+00
Bacteroides salyersiae	2	8.01105257381194e-04	5.82455002894163e-04
Moraxella boevrei	1	2.08051438082748e-04	0.00000000000000e+00
Noviherbaspirillum massiliense	29	1.47992341979473e-04	1.29126931418074e-04
Lancefieldella rimae	2	8.66870158856999e-05	5.15825979701322e-05
Actinoalloteichus sp. GBA129-24	1	2.51804462252056e-04	0.00000000000000e+00
Herbaspirillum sp. C9C3	22	2.01480955019279e-04	1.90820643199595e-04
Tetrasphaera sp. F2B08	3	6.11609617798536e-04	7.23139460204622e-04
Drechmeria coniospora	6	4.38489266633427e-04	3.27417429409432e-04
Streptococcus sp. 4094	6	2.75030273071585e-03	1.32980516304321e-03
Carnobacterium sp. CS13	1	6.62495374954164e-04	0.00000000000000e+00
Salmonella sp. gx-f7	7	2.04374565782704e-03	1.38274477481058e-03
Treponema sp. OMZ 803	4	2.30197101398372e-04	1.50687059386830e-04
Bacteroides fragilis	8	4.48588663127689e-04	5.83840062033354e-04
Pajaroellobacter abortibovis	4	1.19435592666272e-04	1.09329248548706e-04
Pseudomonas palmensis	7	2.39934629378929e-04	2.15854508392012e-04
Streptococcus sp. DD13	10	4.78335162547116e-03	3.99906130755447e-03
Staphylococcus sp. HMSC067F07	2	1.42769316655594e-04	8.58045152064095e-05
Pseudoduganella plicata	26	1.79665525260723e-04	1.63048633183830e-04
Roseomonas harenae	2	1.40876832717285e-04	1.49746015912572e-05
Enterococcus sp. HMSC063H10	2	5.64002405086012e-05	2.12958225930334e-05
Pseudomonas pharmacofabricae	12	2.32917132632025e-04	2.14291181728674e-04
Streptococcus sp. HMSC36C04	2	4.02824314480207e-05	5.17801353245292e-06
Corynebacterium urinipleomorphum	12	1.47050101927508e-04	1.43347081362603e-04
Paraburkholderia sp. SOS3	89	1.10717027134947e-03	6.64876473834834e-04
Stenotrophomonas cyclobalanopsidis	10	1.51749482883699e-04	9.21872874169899e-05
Polynucleobacter sp. UB-Piko-W3	13	2.12774347393190e-04	2.46677418040666e-04
Georgenia faecalis	12	7.81919042908374e-04	9.09761389732441e-04
Methylobacterium sp. Leaf93	9	1.44989029030475e-04	1.50582739062681e-04
Alphatectivirus PR4	2	1.03942447606037e-04	9.98715529233182e-06
Miniphocaeibacter halophilus	114	2.88494174292948e-03	5.04515812117255e-03
Haemophilus sp. oral taxon 851	12	3.49103332501495e-02	5.04020694390406e-02
Staphylococcus sp. HMSC035F02	1	1.80418364929701e-04	0.00000000000000e+00
Aspergillus ibericus	1	5.69648014491845e-05	0.00000000000000e+00
Mumia sp. ZJ1417	1	2.71793858491615e-04	0.00000000000000e+00
Aspergillus viridinutans	4	1.61721352148271e-04	8.78061290856313e-05
Shinella sp. HZN7	8	2.04784404793475e-04	2.37467497618806e-04
Streptomyces sp. C	35	2.06409480691505e-04	1.37848244075885e-04
Pseudarthrobacter equi	2	1.48926164573522e-04	1.13181506112304e-04
Apilactobacillus bombintestini	3	4.38624019915164e-04	3.60865911864509e-04
Exiguobacterium sp. ZWU0009	2	4.96338938985778e-04	3.98057044102982e-04
Neisseria animalis	6	5.47130674485784e-03	5.40363826996332e-03
Clostridium sp. 'deep sea'	18	1.27352415690942e-03	1.34171927716053e-03
Ciceribacter sp. RN22	1	1.15376117489808e-04	0.00000000000000e+00
Gilvimarinus sp. DA14	2	3.03487534467875e-03	2.93274435085329e-03
Wolbachia endosymbiont of Folsomia candida	1	2.36133642196137e-04	0.00000000000000e+00
Gillisia sp. Hel1_33_143	1	4.64014277533714e-05	0.00000000000000e+00
Aeromicrobium endophyticum	8	2.67139855037119e-04	2.83260417727761e-04
Sulfuricaulis limicola	2	1.11193731621936e-04	2.20090814540520e-06
Sphingomonas sp. Leaf10	28	3.53809808099484e-04	6.55654816336829e-04
Specibacter cremeus	4	1.10701340952329e-03	7.01492811610156e-04
Corynebacterium lactis	5	1.37214279207003e-04	1.00409239103986e-04
Bacillus sp. WP8	5	1.40083604889443e-04	7.36742530672434e-05
